Year,Title,Domestic,International,Worldwide,ImdbID,URL
1982,E.T. the Extra-Terrestrial,"$359,197,037","$6,391","$359,203,428",tt0083866,https://www.boxofficemojo.com/release/rl995132929/?ref_=bo_yld_table_1
1982,Raiders of the Lost Ark,"$212,222,025","$8,305,823","$220,527,848",tt0082971,https://www.boxofficemojo.com/release/rl4083844609/?ref_=bo_yld_table_2
1982,Tootsie,"$177,200,000",$0,"$177,200,000",tt0084805,https://www.boxofficemojo.com/release/rl645367297/?ref_=bo_yld_table_24
1982,An Officer and a Gentleman,"$129,795,554",$0,"$129,795,554",tt0084434,https://www.boxofficemojo.com/release/rl423790081/?ref_=bo_yld_table_5
1982,Rocky III,"$124,146,897",$0,"$124,146,897",tt0084602,https://www.boxofficemojo.com/release/rl3010233857/?ref_=bo_yld_table_3
1982,On Golden Pond,"$119,285,432",$0,"$119,285,432",tt0082846,https://www.boxofficemojo.com/release/rl2320795137/?ref_=bo_yld_table_4
1982,Porky's,"$105,492,483",$0,"$105,492,483",tt0084522,https://www.boxofficemojo.com/release/rl1802208769/?ref_=bo_yld_table_6
1982,Arthur,"$95,461,682",$0,"$95,461,682",tt0082031,https://www.boxofficemojo.com/release/rl2621605377/?ref_=bo_yld_table_7
1982,Star Trek II: The Wrath of Khan,"$78,912,963",$919,"$78,913,882",tt0084726,https://www.boxofficemojo.com/release/rl2993915393/?ref_=bo_yld_table_8
1982,48 Hrs.,"$78,868,508",$0,"$78,868,508",tt0083511,https://www.boxofficemojo.com/release/rl4030825985/?ref_=bo_yld_table_37
1982,Poltergeist,"$76,606,280","$1,141","$76,607,421",tt0084516,https://www.boxofficemojo.com/release/rl107709953/?ref_=bo_yld_table_9
1982,The Best Little Whorehouse in Texas,"$69,701,637",$535,"$69,702,172",tt0083642,https://www.boxofficemojo.com/release/rl2370078209/?ref_=bo_yld_table_10
1982,Annie,"$57,059,003","$3,979,094","$61,038,097",tt0083564,https://www.boxofficemojo.com/release/rl625116673/?ref_=bo_yld_table_12
1982,Chariots of Fire,"$58,972,904",$0,"$58,972,904",tt0082158,https://www.boxofficemojo.com/release/rl508265985/?ref_=bo_yld_table_11
1982,The Verdict,"$53,977,250",$0,"$53,977,250",tt0084855,https://www.boxofficemojo.com/release/rl1870235137/?ref_=bo_yld_table_65
1982,Gandhi,"$52,767,889",$530,"$52,768,419",tt0083987,https://www.boxofficemojo.com/release/rl3797255681/?ref_=bo_yld_table_129
1982,First Blood,"$47,212,904",$0,"$47,212,904",tt0083944,https://www.boxofficemojo.com/release/rl2270397953/?ref_=bo_yld_table_13
1982,The Toy,"$47,118,057",$0,"$47,118,057",tt0084809,https://www.boxofficemojo.com/release/rl1433896449/?ref_=bo_yld_table_32
1982,Firefox,"$46,708,276",$0,"$46,708,276",tt0083943,https://www.boxofficemojo.com/release/rl2505278977/?ref_=bo_yld_table_14
1982,The Dark Crystal,"$40,577,001","$2,992,898","$43,569,899",tt0083791,https://www.boxofficemojo.com/release/rl340559361/?ref_=bo_yld_table_51
1982,Time Bandits,"$42,365,581",$0,"$42,365,581",tt0081633,https://www.boxofficemojo.com/release/rl4185163265/?ref_=bo_yld_table_21
1982,Absence of Malice,"$40,716,963",$0,"$40,716,963",tt0081974,https://www.boxofficemojo.com/release/rl356550145/?ref_=bo_yld_table_17
1982,Reds,"$40,382,659",$129,"$40,382,788",tt0082979,https://www.boxofficemojo.com/release/rl1399686657/?ref_=bo_yld_table_18
1982,Conan the Barbarian,"$39,565,475","$1,286","$39,566,761",tt0082198,https://www.boxofficemojo.com/release/rl4165633537/?ref_=bo_yld_table_15
1982,The Sword and the Sorcerer,"$39,103,425",$0,"$39,103,425",tt0084749,https://www.boxofficemojo.com/release/rl393577985/?ref_=bo_yld_table_16
1982,Best Friends,"$36,821,203",$0,"$36,821,203",tt0083641,https://www.boxofficemojo.com/release/rl2537850369/?ref_=bo_yld_table_54
1982,Richard Pryor: Live on the Sunset Strip,"$36,299,720",$0,"$36,299,720",tt0084597,https://www.boxofficemojo.com/release/rl1013745153/?ref_=bo_yld_table_19
1982,Taps,"$35,856,053",$0,"$35,856,053",tt0083169,https://www.boxofficemojo.com/release/rl2910160385/?ref_=bo_yld_table_22
1982,Sharky's Machine,"$35,610,100",$0,"$35,610,100",tt0083064,https://www.boxofficemojo.com/release/rl3983443457/?ref_=bo_yld_table_23
1982,Friday the 13th: Part 3,"$34,581,519","$2,768","$34,584,287",tt0083972,https://www.boxofficemojo.com/release/rl3226633729/?ref_=bo_yld_table_20
1982,Tron,"$33,000,000","$1,374","$33,001,374",tt0084827,https://www.boxofficemojo.com/release/rl3984033281/?ref_=bo_yld_table_26
1982,Young Doctors in Love,"$30,688,860",$0,"$30,688,860",tt0084938,https://www.boxofficemojo.com/release/rl2742715905/?ref_=bo_yld_table_25
1982,Sophie's Choice,"$30,036,000",$166,"$30,036,166",tt0084707,https://www.boxofficemojo.com/release/rl2456847873/?ref_=bo_yld_table_128
1982,Neighbors,"$29,916,207",$0,"$29,916,207",tt0082801,https://www.boxofficemojo.com/release/rl4033119745/?ref_=bo_yld_table_39
1982,The World According to Garp,"$29,712,172",$0,"$29,712,172",tt0084917,https://www.boxofficemojo.com/release/rl8029697/?ref_=bo_yld_table_27
1982,Victor/Victoria,"$28,215,453",$394,"$28,215,847",tt0084865,https://www.boxofficemojo.com/release/rl1215923713/?ref_=bo_yld_table_28
1982,Cinderella,"$28,040,000",$0,"$28,040,000",tt0042332,https://www.boxofficemojo.com/release/rl4199253505/?ref_=bo_yld_table_31
1982,Blade Runner,"$27,580,111","$24,288","$27,604,399",tt0083658,https://www.boxofficemojo.com/release/rl2219279873/?ref_=bo_yld_table_29
1982,Airplane II: The Sequel,"$27,150,534",$0,"$27,150,534",tt0083530,https://www.boxofficemojo.com/release/rl2252375553/?ref_=bo_yld_table_48
1982,Fast Times at Ridgemont High,"$27,092,880",$0,"$27,092,880",tt0083929,https://www.boxofficemojo.com/release/rl726894081/?ref_=bo_yld_table_30
1982,Private Lessons,"$26,279,000",$0,"$26,279,000",tt0082948,https://www.boxofficemojo.com/release/rl3597370881/?ref_=bo_yld_table_66
1982,Modern Problems,"$26,154,211",$0,"$26,154,211",tt0082763,https://www.boxofficemojo.com/release/rl1046840833/?ref_=bo_yld_table_44
1982,Raiders of the Lost Ark,"$21,437,879","$4,347,101","$25,784,980",tt0082971,https://www.boxofficemojo.com/release/rl4100621825/?ref_=bo_yld_table_49
1982,Some Kind of Hero,"$23,671,186",$0,"$23,671,186",tt0083107,https://www.boxofficemojo.com/release/rl1332774401/?ref_=bo_yld_table_33
1982,The Road Warrior,"$23,667,907","$1,619","$23,669,526",tt0082694,https://www.boxofficemojo.com/release/rl1701611009/?ref_=bo_yld_table_50
1982,Ghost Story,"$23,371,905",$0,"$23,371,905",tt0082449,https://www.boxofficemojo.com/release/rl3461711361/?ref_=bo_yld_table_42
1982,Bambi,"$23,000,000",$0,"$23,000,000",tt0034492,https://www.boxofficemojo.com/release/rl2772796929/?ref_=bo_yld_table_34
1982,Pink Floyd: The Wall,"$22,244,207",$330,"$22,244,537",tt0084503,https://www.boxofficemojo.com/release/rl108299777/?ref_=bo_yld_table_35
1982,Things Are Tough All Over,"$21,134,374",$0,"$21,134,374",tt0084788,https://www.boxofficemojo.com/release/rl1987544577/?ref_=bo_yld_table_36
1982,Night Shift,"$21,095,638",$0,"$21,095,638",tt0084412,https://www.boxofficemojo.com/release/rl1969718785/?ref_=bo_yld_table_40
1982,Creepshow,"$21,028,755","$2,557","$21,031,312",tt0083767,https://www.boxofficemojo.com/release/rl1364035073/?ref_=bo_yld_table_38
1982,Quest for Fire,"$20,959,585",$0,"$20,959,585",tt0082484,https://www.boxofficemojo.com/release/rl3010102785/?ref_=bo_yld_table_53
1982,The Thing,"$20,063,820","$745,158","$20,808,978",tt0084787,https://www.boxofficemojo.com/release/rl1802798593/?ref_=bo_yld_table_43
1982,The Man from Snowy River,"$20,659,423","$1,676","$20,661,099",tt0084296,https://www.boxofficemojo.com/release/rl191071745/?ref_=bo_yld_table_92
1982,Six Pack,"$20,225,989",$0,"$20,225,989",tt0084690,https://www.boxofficemojo.com/release/rl2205255169/?ref_=bo_yld_table_46
1982,My Favorite Year,"$20,123,620",$0,"$20,123,620",tt0084370,https://www.boxofficemojo.com/release/rl139691521/?ref_=bo_yld_table_41
1982,Deathtrap,"$19,282,134",$0,"$19,282,134",tt0083806,https://www.boxofficemojo.com/release/rl3897329153/?ref_=bo_yld_table_45
1982,Star Wars: Episode IV - A New Hope,"$15,476,785","$3,766,803","$19,243,588",tt0076759,https://www.boxofficemojo.com/release/rl2725479937/?ref_=bo_yld_table_56
1982,Dead Men Don't Wear Plaid,"$18,196,170",$0,"$18,196,170",tt0083798,https://www.boxofficemojo.com/release/rl2806810113/?ref_=bo_yld_table_47
1982,Peter Pan,"$17,200,000",$0,"$17,200,000",tt0046183,https://www.boxofficemojo.com/release/rl1550353921/?ref_=bo_yld_table_86
1982,Zapped!,"$16,897,768",$0,"$16,897,768",tt0084945,https://www.boxofficemojo.com/release/rl3682240001/?ref_=bo_yld_table_52
1982,They Call Me Bruce,"$16,894,678",$0,"$16,894,678",tt0084786,https://www.boxofficemojo.com/release/rl575178241/?ref_=bo_yld_table_102
1982,Death Wish II,"$16,100,000",$0,"$16,100,000",tt0082250,https://www.boxofficemojo.com/release/rl3914106369/?ref_=bo_yld_table_71
1982,Kiss Me Goodbye,"$15,782,759",$0,"$15,782,759",tt0084210,https://www.boxofficemojo.com/release/rl2606532097/?ref_=bo_yld_table_103
1982,Grease 2,"$15,171,476",$0,"$15,171,476",tt0084021,https://www.boxofficemojo.com/release/rl2069333505/?ref_=bo_yld_table_55
1982,Ragtime,"$14,920,781",$0,"$14,920,781",tt0082970,https://www.boxofficemojo.com/release/rl4285171201/?ref_=bo_yld_table_57
1982,The Secret of NIMH,"$14,665,733",$0,"$14,665,733",tt0084649,https://www.boxofficemojo.com/release/rl3262088705/?ref_=bo_yld_table_68
1982,Halloween III: Season of the Witch,"$14,400,000",$0,"$14,400,000",tt0085636,https://www.boxofficemojo.com/release/rl3344401921/?ref_=bo_yld_table_58
1982,Diner,"$14,099,953",$0,"$14,099,953",tt0083833,https://www.boxofficemojo.com/release/rl2790229505/?ref_=bo_yld_table_59
1982,The Beastmaster,"$14,056,528",$0,"$14,056,528",tt0083630,https://www.boxofficemojo.com/release/rl776242689/?ref_=bo_yld_table_60
1982,Missing,"$14,000,000",$0,"$14,000,000",tt0084335,https://www.boxofficemojo.com/release/rl3714221569/?ref_=bo_yld_table_73
1982,Star Wars: Episode V - The Empire Strikes Back,"$13,276,241",$0,"$13,276,241",tt0080684,https://www.boxofficemojo.com/release/rl2454816257/?ref_=bo_yld_table_61
1982,Visiting Hours,"$13,258,670",$0,"$13,258,670",tt0083296,https://www.boxofficemojo.com/release/rl2910422529/?ref_=bo_yld_table_62
1982,Vice Squad,"$13,253,583",$0,"$13,253,583",tt0084861,https://www.boxofficemojo.com/release/rl1417250305/?ref_=bo_yld_table_63
1982,Author! Author!,"$13,111,101",$0,"$13,111,101",tt0083598,https://www.boxofficemojo.com/release/rl994412033/?ref_=bo_yld_table_64
1982,Amityville II: The Possession,"$12,534,817",$0,"$12,534,817",tt0083550,https://www.boxofficemojo.com/release/rl2219017729/?ref_=bo_yld_table_67
1982,Monsignor,"$12,408,066",$0,"$12,408,066",tt0084351,https://www.boxofficemojo.com/release/rl56985089/?ref_=bo_yld_table_69
1982,Making Love,"$11,897,978",$0,"$11,897,978",tt0084293,https://www.boxofficemojo.com/release/rl4267738625/?ref_=bo_yld_table_70
1982,The Seduction,"$11,378,339",$0,"$11,378,339",tt0084652,https://www.boxofficemojo.com/release/rl24020481/?ref_=bo_yld_table_72
1982,Das Boot,"$10,915,250","$1,102","$10,916,352",tt0082096,https://www.boxofficemojo.com/release/rl1934394881/?ref_=bo_yld_table_74
1982,Rollover,"$10,851,261",$0,"$10,851,261",tt0083006,https://www.boxofficemojo.com/release/rl2741798401/?ref_=bo_yld_table_84
1982,Silent Rage,"$10,490,791",$0,"$10,490,791",tt0084684,https://www.boxofficemojo.com/release/rl1383171585/?ref_=bo_yld_table_75
1982,Class Reunion,"$10,054,150",$0,"$10,054,150",tt0084395,https://www.boxofficemojo.com/release/rl826967553/?ref_=bo_yld_table_76
1982,Hanky Panky,"$9,823,934",$0,"$9,823,934",tt0084049,https://www.boxofficemojo.com/release/rl475432449/?ref_=bo_yld_table_77
1982,Shoot the Moon,"$9,217,530",$0,"$9,217,530",tt0084675,https://www.boxofficemojo.com/release/rl695305729/?ref_=bo_yld_table_80
1982,Pennies from Heaven,"$9,171,289",$0,"$9,171,289",tt0082894,https://www.boxofficemojo.com/release/rl275285505/?ref_=bo_yld_table_110
1982,A Midsummer Night's Sex Comedy,"$9,077,269",$0,"$9,077,269",tt0084329,https://www.boxofficemojo.com/release/rl2942469633/?ref_=bo_yld_table_78
1982,Trail of the Pink Panther,"$9,056,073",$0,"$9,056,073",tt0084814,https://www.boxofficemojo.com/release/rl1131906561/?ref_=bo_yld_table_101
1982,If You Could See What I Hear,"$8,693,512",$0,"$8,693,512",tt0084117,https://www.boxofficemojo.com/release/rl526091777/?ref_=bo_yld_table_79
1982,Whose Life Is It Anyway?,"$8,206,145",$0,"$8,206,145",tt0083326,https://www.boxofficemojo.com/release/rl1752925697/?ref_=bo_yld_table_85
1982,Night Crossing,"$8,000,000",$0,"$8,000,000",tt0082810,https://www.boxofficemojo.com/release/rl325551617/?ref_=bo_yld_table_81
1982,The Pirate Movie,"$7,983,086",$0,"$7,983,086",tt0084504,https://www.boxofficemojo.com/release/rl4285040129/?ref_=bo_yld_table_82
1982,The Beast Within,"$7,742,572",$0,"$7,742,572",tt0083629,https://www.boxofficemojo.com/release/rl541361665/?ref_=bo_yld_table_83
1982,Inchon,"$5,200,986","$2,326,112","$7,527,098",tt0084132,https://www.boxofficemojo.com/release/rl2942010881/?ref_=bo_yld_table_98
1982,Buddy Buddy,"$7,258,543",$0,"$7,258,543",tt0082111,https://www.boxofficemojo.com/release/rl2705950209/?ref_=bo_yld_table_121
1982,The Missionary,"$7,241,180",$0,"$7,241,180",tt0083449,https://www.boxofficemojo.com/release/rl3496117761/?ref_=bo_yld_table_87
1982,Cat People,"$7,000,000",$0,"$7,000,000",tt0083722,https://www.boxofficemojo.com/release/rl2336785921/?ref_=bo_yld_table_88
1982,I Ought to Be in Pictures,"$6,968,359",$0,"$6,968,359",tt0084109,https://www.boxofficemojo.com/release/rl459900417/?ref_=bo_yld_table_89
1982,The Amateur,"$6,892,098",$0,"$6,892,098",tt0082005,https://www.boxofficemojo.com/release/rl1715701249/?ref_=bo_yld_table_118
1982,Six Weeks,"$6,668,025",$0,"$6,668,025",tt0084691,https://www.boxofficemojo.com/release/rl3544286721/?ref_=bo_yld_table_107
1982,Forced Vengeance,"$6,660,333",$0,"$6,660,333",tt0083960,https://www.boxofficemojo.com/release/rl1716684289/?ref_=bo_yld_table_97
1982,The Last Unicorn,"$6,455,330","$1,787","$6,457,117",tt0084237,https://www.boxofficemojo.com/release/rl2371847681/?ref_=bo_yld_table_90
1982,The Soldier,"$6,328,816",$0,"$6,328,816",tt0084704,https://www.boxofficemojo.com/release/rl1534100993/?ref_=bo_yld_table_106
1982,The Border,"$6,118,683",$0,"$6,118,683",tt0083678,https://www.boxofficemojo.com/release/rl3007743489/?ref_=bo_yld_table_104
1982,Evil Under the Sun,"$6,110,000",$0,"$6,110,000",tt0083908,https://www.boxofficemojo.com/release/rl1901102593/?ref_=bo_yld_table_91
1982,Partners,"$6,062,898",$0,"$6,062,898",tt0084477,https://www.boxofficemojo.com/release/rl4117333505/?ref_=bo_yld_table_93
1982,The Last American Virgin,"$5,829,781",$0,"$5,829,781",tt0084234,https://www.boxofficemojo.com/release/rl1549764097/?ref_=bo_yld_table_127
1982,Megaforce,"$5,675,599",$0,"$5,675,599",tt0084316,https://www.boxofficemojo.com/release/rl778208769/?ref_=bo_yld_table_94
1982,Personal Best,"$5,672,311",$0,"$5,672,311",tt0084489,https://www.boxofficemojo.com/release/rl1835566593/?ref_=bo_yld_table_111
1982,Paradise,"$5,588,800",$0,"$5,588,800",tt0084469,https://www.boxofficemojo.com/release/rl2473166337/?ref_=bo_yld_table_95
1982,Cannery Row,"$5,301,539",$0,"$5,301,539",tt0083717,https://www.boxofficemojo.com/release/rl239633921/?ref_=bo_yld_table_96
1982,Venom,"$5,229,643",$0,"$5,229,643",tt0084854,https://www.boxofficemojo.com/release/rl1970898433/?ref_=bo_yld_table_117
1982,Heidi's Song,"$5,124,391",$0,"$5,124,391",tt0084060,https://www.boxofficemojo.com/release/rl3260450305/?ref_=bo_yld_table_99
1982,Tempest,"$5,005,245",$0,"$5,005,245",tt0084776,https://www.boxofficemojo.com/release/rl3983902209/?ref_=bo_yld_table_100
1982,Honkytonk Man,"$4,484,991",$0,"$4,484,991",tt0084088,https://www.boxofficemojo.com/release/rl811107841/?ref_=bo_yld_table_105
1982,Jekyll and Hyde... Together Again,"$3,792,188",$0,"$3,792,188",tt0084171,https://www.boxofficemojo.com/release/rl1012762113/?ref_=bo_yld_table_108
1982,Wrong Is Right,"$3,583,513",$0,"$3,583,513",tt0084920,https://www.boxofficemojo.com/release/rl1853523457/?ref_=bo_yld_table_109
1982,Fighting Back,"$3,355,948",$0,"$3,355,948",tt0083936,https://www.boxofficemojo.com/release/rl1431537153/?ref_=bo_yld_table_112
1982,Penitentiary II,"$3,178,542",$0,"$3,178,542",tt0084485,https://www.boxofficemojo.com/release/rl510166529/?ref_=bo_yld_table_113
1982,The Challenge,"$2,977,706",$0,"$2,977,706",tt0083726,https://www.boxofficemojo.com/release/rl3444082177/?ref_=bo_yld_table_114
1982,Homework,"$2,914,328",$0,"$2,914,328",tt0084084,https://www.boxofficemojo.com/release/rl3277424129/?ref_=bo_yld_table_115
1982,Jinxed!,"$2,869,638",$0,"$2,869,638",tt0084173,https://www.boxofficemojo.com/release/rl22906369/?ref_=bo_yld_table_116
1982,It Came from Hollywood,"$2,573,342",$0,"$2,573,342",tt0084156,https://www.boxofficemojo.com/release/rl424183297/?ref_=bo_yld_table_119
1982,A Little Sex,"$2,370,376",$0,"$2,370,376",tt0084259,https://www.boxofficemojo.com/release/rl761366017/?ref_=bo_yld_table_120
1982,"Yes, Giorgio","$2,279,543",$0,"$2,279,543",tt0084931,https://www.boxofficemojo.com/release/rl2843379201/?ref_=bo_yld_table_122
1982,Barbarosa,"$1,736,123",$0,"$1,736,123",tt0083619,https://www.boxofficemojo.com/release/rl2252703233/?ref_=bo_yld_table_123
1982,The Sender,"$1,054,328",$0,"$1,054,328",tt0084658,https://www.boxofficemojo.com/release/rl1986954753/?ref_=bo_yld_table_124
1982,Lookin' to Get Out,"$946,461",$0,"$946,461",tt0084268,https://www.boxofficemojo.com/release/rl3126953473/?ref_=bo_yld_table_125
1982,One from the Heart,"$636,796","$21,662","$658,458",tt0084445,https://www.boxofficemojo.com/release/rl3026617857/?ref_=bo_yld_table_126
1982,Five Days One Summer,"$199,078",$0,"$199,078",tt0083947,https://www.boxofficemojo.com/release/rl3879831041/?ref_=bo_yld_table_130
1982,The Escape Artist,"$143,369",$0,"$143,369",tt0083900,https://www.boxofficemojo.com/release/rl3427894785/?ref_=bo_yld_table_131
1982,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,"$78,350",$0,"$78,350",tt0083701,https://www.boxofficemojo.com/release/rl2655618561/?ref_=bo_yld_table_132
1983,E.T. the Extra-Terrestrial,"$359,197,037","$6,391","$359,203,428",tt0083866,https://www.boxofficemojo.com/release/rl995132929/?ref_=bo_yld_table_16
1983,Star Wars: Episode VI - Return of the Jedi,"$252,583,617","$18,020","$252,601,637",tt0086190,https://www.boxofficemojo.com/release/rl2792588801/?ref_=bo_yld_table_1
1983,Tootsie,"$177,200,000",$0,"$177,200,000",tt0084805,https://www.boxofficemojo.com/release/rl645367297/?ref_=bo_yld_table_2
1983,An Officer and a Gentleman,"$129,795,554",$0,"$129,795,554",tt0084434,https://www.boxofficemojo.com/release/rl423790081/?ref_=bo_yld_table_34
1983,Terms of Endearment,"$108,423,489",$0,"$108,423,489",tt0086425,https://www.boxofficemojo.com/release/rl3245704705/?ref_=bo_yld_table_22
1983,Flashdance,"$92,921,203",$0,"$92,921,203",tt0085549,https://www.boxofficemojo.com/release/rl3411248641/?ref_=bo_yld_table_3
1983,Trading Places,"$90,404,800",$0,"$90,404,800",tt0086465,https://www.boxofficemojo.com/release/rl1081574913/?ref_=bo_yld_table_4
1983,Superman III,"$59,950,623","$20,300,000","$80,250,623",tt0086393,https://www.boxofficemojo.com/release/rl4285695489/?ref_=bo_yld_table_11
1983,WarGames,"$79,567,667",$0,"$79,567,667",tt0086567,https://www.boxofficemojo.com/release/rl846759425/?ref_=bo_yld_table_5
1983,48 Hrs.,"$78,868,508",$0,"$78,868,508",tt0083511,https://www.boxofficemojo.com/release/rl4030825985/?ref_=bo_yld_table_12
1983,Octopussy,"$67,893,619","$23,475","$67,917,094",tt0086034,https://www.boxofficemojo.com/release/rl275154433/?ref_=bo_yld_table_6
1983,Sudden Impact,"$67,642,693",$0,"$67,642,693",tt0086383,https://www.boxofficemojo.com/release/rl3111290369/?ref_=bo_yld_table_20
1983,Staying Alive,"$64,892,670",$659,"$64,893,329",tt0086361,https://www.boxofficemojo.com/release/rl2389935617/?ref_=bo_yld_table_7
